Data_Source,phcf_uuid,edrpou,phcf_title,care_type_en,care_type_uk,sdps,email,website,phone,owner_name,address,lat,lng,Admin1_Pcode,Admin1_Name,Admin2_Pcode,Admin2_Name,Admin3_Pcode,Admin3_Name,Admin4_Pcode,Admin4_Name,edrpou_raw,gov_type,Trained,Kobo_Trained
NHSU Dataset,5f84f0be-1010-4c2e-8d22-4450ced3854c,ID_01987416,КНП ШАХТАРСЬКА МІСЬКА ЛІКАРНЯ ШАХТАРСЬКОЇ МІСЬКОЇ РАДИ,Specialized,Спеціалізована,,miskalikarna52800@ukr.net,,tel:3.80563E+11,Турчак Тамара Вікторівна,"Україна, 52800, Дніпропетровська обл., Синельниківський р-н, місто Шахтарське, вул.Шахтарської Слави, будинок 1",48.349104,36.407441,UA12,Dnipropetrovska,UA1214,Synelnykivskyi,UA1214021,Pershotravenska,UA1214021001,Pershotravensk,1987416,public,0,
NHSU Dataset,5f86f184-c5a7-4109-bdc6-1153a7101d49,ID_41999084,КНП ОЛЕШАНСЬКА ЛІКАРСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ ОЛЕШАНСЬКОЇ СІЛЬСЬКОЇ РАДИ ІВАНО-ФРАНКІВСЬКОГО РАЙОНУ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ,Primary,Первинна,,olesha-lazpsm@ukr.net,,tel:3.80998E+11,Майданська Наталія Василівна,"Україна, 78040, Івано-Франківська обл., Івано-Франківський р-н, село Олеша, вул.Грушевського, будинок 119",48.924504,24.716274,UA26,Ivano-Frankivska,UA2604,Ivano-Frankivskyi,UA2604019,Ivano-Frankivska,UA2604019001,Ivano-Frankivsk,41999084,public,0,
NHSU Dataset,5fa8965b-18fc-473d-b2e1-d231cec047d2,ID_37329345,КНП СТАРОСИНЯВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ,Primary,Первинна,,sunyva.centr01@ukr.net,,tel:3.80988E+11,Дроздовська Світлана Вікторівна,"Україна, 31400, Хмельницька обл., Хмельницький р-н, селище Стара Синява, вул.Грушевського, будинок 15",49.60372,27.613677,UA68,Khmelnytska,UA6804,Khmelnytskyi,UA6804043,Starosyniavska,UA6804043001,Stara Syniava,37329345,public,0,
NHSU Dataset,5fbaed66-40dd-40d0-99f7-502fd5db2866,ID_43356680,ПРИВАТНЕ ПІДПРИЄМСТВО МЕДИЧНИЙ ЦЕНТР СІМ'Я,Primary,Первинна,,medcentr.family@gmail.com,,tel:3.80988E+11,Надєйко Наталія Володимирівна,"Україна, 33001, Рівненська обл., місто Рівне, ПРОВУЛОК ПІДГІРНИЙ, будинок 20",50.621928,26.233045,UA56,Rivnenska,UA5606,Rivnenskyi,UA5606047,Rivnenska,UA5606047001,Rivne,43356680,public,0,
NHSU Dataset,5ff7bb72-04ac-40cc-b5bb-1068c33f0629,ID_43862080,КНП КАЧКАРІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МИЛІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,Primary,Первинна,,knp.kachkarivskiy.pmsd@ukr.net,,tel:3.80962E+11,Чибісова Олена Володимирівна,"Україна, 74350, Херсонська обл., Бериславський р-н, село Качкарівка, вул.Миру, будинок 71",47.097813,33.747025,UA65,Khersonska,UA6502,Beryslavskyi,UA6502013,Mylivska,UA6502013003,Kachkarivka,43862080,public,0,
NHSU Dataset,5ffa5a1f-903e-411b-bad6-6c361ab5e0eb,ID_01997030,КНП ТУРКІВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ТУРКІВСЬКОЇ МІСЬКОЇ РАДИ САМБІРСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ,Specialized,Спеціалізована,,turka.cml22@gmail.com,,tel:3.80663E+11,Семенків Віталій Вікторович,"Україна, 82540, Львівська обл., Самбірський р-н, село Завадівка, вул.Військове містечко, будинок 8А",49.148683,23.056647,UA46,Lvivska,UA4608,Sambirskyi,UA4608019,Turkivska,UA4608019006,Zavadivka,1997030,public,0,
NHSU Dataset,5ffbf724-9af3-4320-8f30-c00e9dbd4725,ID_37885220,КНП МАРІУПОЛЬСЬКОЇ МІСЬКОЇ РАДИ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2 М.МАРІУПОЛЯ,Primary,Первинна,,cpmsdmariupol2@ukr.net,,tel:3.80965E+11,Мільченко Інна Вікторівна,"Україна, 87547, Донецька обл., місто Маріуполь, ВУЛИЦЯ ТРОЇЦЬКА, будинок 46А",47.111693,37.514603,UA14,Donetska,UA1414,Mariupolskyi,UA1414005,Mariupolska,UA1414005001,Mariupol,37885220,public,0,
NHSU Dataset,603ba8aa-0ef0-49f4-95f1-b1bcc18a69bf,ID_44386119,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПУЛЬС ВТОРИНКА,Primary,Первинна,,6586779@gmail.com,,tel:3.80442E+11,Андрусяк Віктор Васильович,"Україна, 04071, місто Київ, вул.Введенська, будинок 29/58, офіс 96",50.472226,30.511863,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,44386119,public,0,
NHSU Dataset,6078051a-6570-4caa-9edb-a442f611809b,ID_02003818,КНП МЕДИЧНИЙ ЦЕНТР З ПРОФІЛАКТИКИ ТА ЛІКУВАННЯ ЗАЛЕЖНОСТІ М. КРАМАТОРСЬК ,Specialized,Спеціалізована,,kramnd@i.ua,,tel:3.80626E+11,Яровой В'ячеслав Миколайович,"Україна, 84307, Донецька обл., місто Краматорськ, ВУЛИЦЯ ОЛЕКСИ ТИХОГО, будинок 7",48.744458,37.576536,UA14,Donetska,UA1412,Kramatorskyi,UA1412009,Kramatorska,UA1412009001,Kramatorsk,2003818,public,0,
NHSU Dataset,6089f64e-5f25-4d7e-ab1d-0011e944f894,ID_26553305,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ М. ГОРІШНІ ПЛАВНІ ГОРІШНЬОПЛАВНІВСЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,Primary,Первинна,,pmsd@ukr.net,,"tel:+380963823128, +380534844800",Ковпак Аліна Володимирівна,"Україна, 39800, Полтавська обл., Кременчуцький р-н, місто Горішні Плавні, вул.Миру, будинок 10-А",49.013947,33.638798,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302003,Horishnoplavnivska,UA5302003001,Horishni Plavni,26553305,public,0,
NHSU Dataset,609979bc-e270-4e22-94c6-6d7a6ae809f3,ID_37980334,КП ОЛЕКСАНДРІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ОЛЕКСАНДРІВСЬКОЇ СЕЛИЩНОЇ РАДИ ДОНЕЦЬКОЇ ОБЛАСТІ,Primary,Первинна,,liliya25041991@ukr.net,,tel:3.80627E+11,Протасова Лілія Едуардівна,"Україна, 84000, Донецька обл., Краматорський р-н, селище Олександрівка, Олександрівська ТГ, вул.Навчальна, будинок 8А",48.738967,37.58435,UA14,Donetska,UA1412,Kramatorskyi,UA1412009,Kramatorska,UA1412009001,Kramatorsk,37980334,public,0,
NHSU Dataset,60bf7b8c-61f2-4f84-9c01-503d893e0b84,ID_42043117,КП ГОРОДЕНКІВСЬКИЙ НЕКОМЕРЦІЙНИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ ГОРОДЕНКІВСЬКОЇ МІСЬКОЇ РАДИ,Primary,Первинна,,cpmsd-horodenka@ukr.net,,tel:3.80343E+11,Федорів Василь Іванович,"Україна, 78103, Івано-Франківська обл., Коломийський р-н, місто Городенка, вул.Шептицького Андрія, будинок 24-Е",48.672398,25.496255,UA26,Ivano-Frankivska,UA2608,Kolomyiskyi,UA2608003,Horodenkivska,UA2608003001,Horodenka,42043117,public,0,
NHSU Dataset,60ebb348-79bd-43f6-900f-64ace25a5e4c,ID_01998360,КНП БЕРЕЗАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРЕЗАНСЬКОЇ СЕЛИЩНОЇ РАДИ,Primary,Первинна,,crl13_brz@ukr.net,,tel:3.80515E+11,Гайдаржи Василь Савелійович,"Україна, 57401, Миколаївська обл., Миколаївський р-н, селище Березанка, вул.Медична, будинок 6",46.852133,31.394641,UA48,Mykolaivska,UA4806,Mykolaivskyi,UA4806001,Berezanska,UA4806001001,Berezanka,1998360,public,0,
NHSU Dataset,61104aa7-a3a3-4843-9e0d-e36a42cbf7a6,ID_34019124,КНП БІЛОЦЕРКІВСЬКОЇ МІСЬКОЇ РАДИ БІЛОЦЕРКІВСЬКА МІСЬКА ЛІКАРНЯ №4,Specialized,Спеціалізована,,pntmo@ukr.net,,tel:3.80456E+11,Степаненко Юрій Анатолійович,"Україна, 09119, Київська обл., Білоцерківський р-н, місто Біла Церква, вул.Стуса Василя, будинок 41",49.807241,30.083958,UA32,Kyivska,UA3202,Bilotserkivskyi,UA3202001,Bilotserkivska,UA3202001001,Bila Tserkva,34019124,public,0,
NHSU Dataset,615872bf-94d2-48c8-9d92-541b6f408e5d,ID_01993546,КНП КОСІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОСІВСЬКОЇ МІСЬКОЇ РАДИ КОСІВСЬКОГО РАЙОНУ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ,Primary,Первинна,,kosivskacrl@gmail.com,,tel:3.80348E+11,Фазан Іван Васильович,"Україна, 78600, Івано-Франківська обл., Косівський р-н, місто Косів, ПРОВУЛОК ШЕВЧЕНКА , будинок 27",48.321049,25.105804,UA26,Ivano-Frankivska,UA2610,Kosivskyi,UA2610001,Kosivska,UA2610001001,Kosiv,1993546,public,0,
NHSU Dataset,61680792-0d74-4527-ab74-a228c71509cc,ID_31742187,КНП ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ЛІКАРНЯ ВІДНОВНОГО ЛІКУВАННЯ №2ЦЕНТР РЕАБІЛІТАЦІЇ ВЕТЕРАНІВ ОУН-УПА ГОВЕРЛА,Specialized,Спеціалізована,,hoverla.morshin@gmail.com,,tel:3.80326E+11,Николишин Іван Васильович,"Україна, 82482, Львівська обл., місто Моршин(пн), ВУЛИЦЯ ІВАНА ФРАНКА , будинок 76",49.829752,24.030901,UA46,Lvivska,UA4606,Lvivskyi,UA4606025,Lvivska,UA4606025001,Lviv,31742187,public,0,
NHSU Dataset,61777e5b-cde3-442a-8ca2-d0ea4dd7f40f,ID_45556655,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОСТОПІЛЬСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ,Primary,Первинна,,kcpmd@ukr.net,,tel:3.80689E+11,Шинкаренко Олександр Анатолійович,"Україна, 35000, Рівненська обл., Рівненський р-н, місто Костопіль, вул.Д. Галицького, будинок 10",50.607784,26.282434,UA56,Rivnenska,UA5606,Rivnenskyi,UA5606047,Rivnenska,UA5606047001,Rivne,45556655,public,0,
NHSU Dataset,619399e7-abcb-4677-b982-3e156be61494,ID_02003793,КНП БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ БАЛАКЛІЙСЬКА КЛІНІЧНА БАГАТОПРОФІЛЬНА  ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ,Specialized,Спеціалізована,,bal.kblil@ukr.net,,"tel:+380975618447, +380975618447",Руденко Марина Олексіївна,"Україна, 64207, Харківська обл., Ізюмський р-н, місто Балаклія, вул.Партизанська, будинок 25",49.464393,36.85848,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001001,Balakliia,2003793,public,0,
NHSU Dataset,61a76116-ccc5-47a9-9121-b42e28a92deb,ID_41253686,КНП ДАШІВСЬКА МІСЬКА ЛІКАРНЯ ДАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ,Specialized,Спеціалізована,,knp_dashivckaml@ukr.net,,tel:3.80969E+11,Пойта Руслан Миколайович,"Україна, 22740, Вінницька обл., Гайсинський р-н, селище Дашів, вул.Пирогова, будинок 2",49.232704,28.456649,UA05,Vinnytska,UA0502,Vinnytskyi,UA0502003,Vinnytska,UA0502003001,Vinnytsia,41253686,public,0,
NHSU Dataset,61b254c9-def1-4859-bd7e-be7f2787ed42,ID_39462027,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АЛМ-ПОДІЛЛЯ,Primary,Первинна,,medcentermaria@gmail.com,,tel:3.80674E+11,Каретна Анна Олександрівна,"Україна, 29000, Хмельницька обл., місто Хмельницький, ВУЛИЦЯ МОЛОДІЖНА, будинок 9",49.410208,26.95252,UA68,Khmelnytska,UA6804,Khmelnytskyi,UA6804047,Khmelnytska,UA6804047001,Khmelnytskyi,39462027,public,0,
NHSU Dataset,620c7a6b-0be1-4a80-9d27-3a650d7bc185,ID_42493833,КНП МАГАЛЬСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ МАГАЛЬСЬКОЇ СІЛЬСЬКОЇ РАДИ ЧЕРНІВЕЦЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ,Primary,Первинна,,knpazpsmmagala@gmail.com,,"tel:+380506116082, +380373361417",Лягу Ганна Георгіївна,"Україна, 60313, Чернівецька обл., Чернівецький р-н, село Магала, вул.Нандріша Грігорія, будинок 59 А",48.296132,26.040314,UA73,Chernivetska,UA7306,Chernivetskyi,UA7306035,Mahalska,UA7306035001,Mahala,42493833,public,0,
NHSU Dataset,6219bffb-113d-437e-a282-a1eda703efff,ID_22946309,ДЕРЖАВНА УСТАНОВА ІНСТИТУТ МЕДИЦИНИ ПРАЦІ ІМЕНІ Ю.І. КУНДІЄВА НАЦІОНАЛЬНОЇ АКАДЕМІЇ МЕДИЧНИХ НАУК УКРАЇНИ,Specialized,Спеціалізована,,impesoz24@gmail.com,,tel:3.80443E+11,Божук Богдан Степанович,"Україна, 01033, місто Київ, ВУЛИЦЯ САКСАГАНСЬКОГО, будинок 75",50.437333,30.504274,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,22946309,public,0,
NHSU Dataset,623ca31d-1ce1-4402-99f1-c22ded18ff09,ID_41773113,КНП ТАЛЬНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ТАЛЬНІВСЬКОЇ МІСЬКОЇ РАДИ,Primary,Первинна,,cpmsdtalne@gmail.com,,tel:3.80473E+11,Карпенко Ігор Анатолійович,"Україна, 20401, Черкаська обл., Звенигородський р-н, місто Тальне, вул.Небесної Сотні, будинок 65 а",48.887593,30.704413,UA71,Cherkaska,UA7102,Zvenyhorodskyi,UA7102029,Talnivska,UA7102029001,Talne,41773113,public,0,
NHSU Dataset,623cddd6-2b45-4c64-bb0e-2ba60e2c97e7,ID_01994936,КНП КІРОВОГРАДСЬКИЙ ОБЛАСНИЙ ФТИЗІОПУЛЬМОНОЛОГІЧНИЙ МЕДИЧНИЙ ЦЕНТР КІРОВОГРАДСЬКОЇ ОБЛАСНОЇ РАДИ,Specialized,Спеціалізована,,kiroptd@ukr.net,,tel:3.80522E+11,Горенко Галина Олександрівна,"Україна, 25009, Кіровоградська обл., місто Кропивницький, ВУЛИЦЯ ГАБДРАХМАНОВА, будинок 18/29",48.505074,32.247563,UA35,Kirovohradska,UA3504,Kropyvnytskyi,UA3504021,Kropyvnytskyi,UA3504021001,Kropyvnytskyi,1994936,public,0,
NHSU Dataset,626c1d69-aec7-4ff8-bc41-76bf3e418428,ID_38743216,КНП ШЕВЧЕНКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ШЕВЧЕНКІВСЬКОЇ СЕЛИЩНОЇ РАДИ,Primary,Первинна,,cpmsd_she@ukr.net,,tel:3.80575E+11,Онищенко Наталія Володимирівна,"Україна, 63601, Харківська обл., Куп'янський р-н, селище Шевченкове, вул.Бубліченко, будинок 15",49.687774,37.177858,UA63,Kharkivska,UA6308,Kupianskyi,UA6308015,Shevchenkivska,UA6308015001,Shevchenkove,38743216,public,0,
NHSU Dataset,626d02fe-088b-48fc-9e13-57871b46c0b9,ID_34563680,ПРИВАТНЕ ПІДПРИЄМСТВО МЕДИЧНИЙ ЦЕНТР ГАРМОНІЯ,Primary,Первинна,,harmonija022024@gmail.com,,tel:3.80661E+11,Магаль Надія Юріївна,"Україна, 89600, Закарпатська обл., місто Мукачево(з), вул.Ярослава Мудрого, будинок 23 - А",48.437987,22.71892,UA21,Zakarpatska,UA2104,Mukachivskyi,UA2104015,Mukachivska,UA2104015001,Mukachevo,34563680,public,0,
NHSU Dataset,6272b6b3-c865-4581-9f2c-99e7559e27fc,ID_19470694,ФІРМА СЕЛЛІ ЛІМІТЕД ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ,Primary,Первинна,,dir16selli@gmail.com,,tel:3.8094E+11,Кругова Ірина Миколаївна,"Україна, 61003, Харківська обл., місто Харків, УЗВІЗ БУРСАЦЬКИЙ, будинок 6",50.002013,36.307399,UA63,Kharkivska,UA6312,Kharkivskyi,UA6312027,Kharkivska,UA6312027001,Kharkiv,19470694,public,0,
NHSU Dataset,62d65cb6-c0fc-4677-8a32-bf9f3de55e27,ID_38574041,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МЕДИЧНИЙ ЦЕНТР МЕДІКАП,Primary,Первинна,,info@into-sana.ua,,tel:3.80482E+11,Усенко Галина Віталіївна,"Україна, 65114, Одеська обл., місто Одеса, ВУЛИЦЯ АКАДЕМІКА КОРОЛЬОВА, будинок 17",46.405807,30.722144,UA51,Odeska,UA5110,Odeskyi,UA5110027,Odeska,UA5110027001,Odesa,38574041,public,0,
NHSU Dataset,62e3474d-a497-42a7-afb7-abf27ccfa58b,ID_22092126,КНП ДУБІВСЬКА ЛІКАРНЯ ДУБІВСЬКОЇ СЕЛИЩНОЇ РАДИ ТЯЧІВСЬКОГО РАЙОНУ ЗАКАРПАТСЬКОЇ ОБЛАСТІ,Specialized,Спеціалізована,,dubove-likarnya@ukr.net,,tel:3.80313E+11,Білега Ігор Миколайович,"Україна, 90531, Закарпатська обл., Тячівський р-н, селище міського типу Дубове, ВУЛИЦЯ МИРУ , будинок 131",48.194016,23.892798,UA21,Zakarpatska,UA2108,Tiachivskyi,UA2108007,Dubivska,UA2108007001,Dubove,22092126,public,0,
NHSU Dataset,62e96fa2-87a1-425c-9536-8d0c5196c989,ID_02006277,КНП КОЗЕЛЕЦЬКА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ КОЗЕЛЕЦЬКОЇ СЕЛИЩНОЇ РАДИ,Specialized,Спеціалізована,,kozeletc.crl@gmail.com,,tel:3.80505E+11,Приліпко Вячеслав Володимирович,"Україна, 17000, Чернігівська обл., Чернігівський р-н, селище Козелець, вул.Розумовських, будинок 45",50.993783,31.138368,UA74,Chernihivska,UA7410,Chernihivskyi,UA7410019,Kozeletska,UA7410019023,Lemeshi,2006277,public,0,
NHSU Dataset,632872c5-0a60-4a83-9114-d1e6d3d28341,ID_21368619,КНП ЧЕРКАСЬКА РАЙОННА ЛІКАРНЯ С. МОШНИ МОШНІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,Primary,Первинна,,moshnu_likarnya@ukr.net,,tel:3.80472E+11,Кізян Олександр Михайлович,"Україна, 19615, Черкаська обл., Черкаський р-н, село Мошни, ВУЛИЦЯ СПАСО-ПРЕОБРАЖЕНСЬКА, будинок 58",49.523755,31.745034,UA71,Cherkaska,UA7108,Cherkaskyi,UA7108029,Moshnivska,UA7108029001,Moshny,21368619,public,0,
